5.117044415751781372e-03
1.533918067589379319e-02
4.999903822330153957e-02
1.761623330826322942e-02
8.257553329201083869e-03
1.757932460331446123e-01
3.381067376992374918e-02
1.363498850773003923e-02
6.453592082738879299e-03
2.229870195909144925e-02
4.100018213293159519e-01
1.615871243654698475e-03
6.615362847386396794e-03
1.015457322479775826e-01
9.910797182438857433e-02
4.479483547171061453e-01
2.456067185077337456e-02
1.968521534398215422e-02
1.811262847820316324e-02
1.193956428684184168e-01
2.426634570381480671e-02
2.582232124777972260e-02
2.224771865445092089e-01
1.583388934592822039e-02
1.339495550953495595e-02
7.551035204964140490e-03
1.916229464290131190e-02
8.001563775615538887e-02
1.579026306702768778e-02
1.823588378800922172e-02
7.547469351719060526e-02
6.359152633692355394e-02
2.023543377501679785e-02
1.037813004965504327e-01
9.604755366526163129e-03
1.031493093000714900e-01
1.109691052772054931e-02
1.317059075619342323e-02
4.918748015457552469e-03
2.542327118555620658e-02
2.197452772565178236e-02
2.012720352061281304e-02
1.111199697859177604e-02
1.217426654807685082e-02
9.115516088090069857e-02
9.141870826914066939e-02
1.308839678771160919e-01
1.315346237626879855e-02
1.093215368858091452e-02
7.288640669304546904e-02
2.016026422157368714e-02
2.068725229114809494e-02
7.063009466311775952e-03
5.023337651836712325e-03
1.335393932113859705e-02
0.000000000000000000e+00
1.940538183876316936e-02
1.083406747186543839e-04
2.149939949583679066e-03
8.922874979243911042e-02
3.102165288850855518e-02
1.994095603860301935e-02
1.451781097467508275e-02
1.514697282910582032e-02
2.679473660136011404e-02
1.942660824118869201e-02
7.595134913777279451e-03
2.534378688302529881e-02
1.408191029055094745e-02
0.000000000000000000e+00
0.000000000000000000e+00
3.536150139384424129e-01
1.871954681679888211e-02
1.138502404796071232e-05
2.762807143426915246e-03
3.029375296626835024e-03
8.505307887875801498e-02
0.000000000000000000e+00
1.125851886271078683e-02
7.550366094815519347e-03
3.906950495664140988e-03
1.024847337082768206e-02
3.818267637554217941e-03
3.800218780658504159e-03
1.185095970000338284e-02
6.824891138087618714e-02
3.859591591739874872e-03
1.709118260803643707e-02
1.892656752705201839e-02
1.192595792646011787e-02
4.543579708351064284e-03
1.658413439467354422e-02
1.446158069521974454e-02
2.438340666930871592e-02
1.509995762349314319e-02
2.301404862588007916e-02
0.000000000000000000e+00
9.945333984287296758e-02
2.342608426591263893e-02
1.422564423118011234e-02
0.000000000000000000e+00
7.841970183285251750e-03
4.934263738849420378e-03
3.332191144424179186e-03
7.479162640453562716e-03
1.045692652127718780e-01
1.083547457877820364e-02
